,date,name,ticker,amount,type
5247,12/31/2019,John Hoeven,BIV,"$100,001 - $250,000",Purchase
5248,12/31/2019,John Hoeven,VFIJX,"$50,001 - $100,000",Purchase
5249,12/31/2019,John Hoeven,SLB,"$50,001 - $100,000",Purchase
5250,12/31/2019,John Hoeven,MPC,"$50,001 - $100,000",Purchase
5251,12/23/2019,John Hoeven,TGBAX,"$100,001 - $250,000",Sale (Full)
5252,12/23/2019,John Hoeven,REZI,"$1,001 - $15,000",Sale (Full)
5253,12/23/2019,John Hoeven,KHC,"$100,001 - $250,000",Sale (Full)
5254,12/23/2019,John Hoeven,GTX,"$1,001 - $15,000",Sale (Full)
5255,12/10/2019,Patrick J Toomey,PPL,"$15,001 - $50,000",Purchase
5256,01/03/2020,"David A Perdue , Jr",RF,"$15,001 - $50,000",Purchase
5257,01/02/2020,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Partial)
5258,01/02/2020,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Partial)
5259,12/31/2019,"David A Perdue , Jr",ALB,"$1,001 - $15,000",Purchase
5260,12/31/2019,"David A Perdue , Jr",BAH,"$15,001 - $50,000",Purchase
5261,12/31/2019,"David A Perdue , Jr",DOW,"$1,001 - $15,000",Sale (Partial)
5262,12/31/2019,"David A Perdue , Jr",KMI,"$1,001 - $15,000",Purchase
5263,12/30/2019,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5264,12/23/2019,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5265,12/19/2019,"David A Perdue , Jr",ACA,"$1,001 - $15,000",Sale (Partial)
5266,12/19/2019,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5267,12/19/2019,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5268,12/18/2019,"David A Perdue , Jr",FDX,"$15,001 - $50,000",Purchase
5269,12/17/2019,"David A Perdue , Jr",PAA,"$1,001 - $15,000",Purchase
5270,12/16/2019,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5271,12/16/2019,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Partial)
5272,12/16/2019,"David A Perdue , Jr",LNG,"$1,001 - $15,000",Purchase
5273,12/13/2019,"David A Perdue , Jr",SUN,"$1,001 - $15,000",Sale (Partial)
5274,12/13/2019,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5275,12/12/2019,"David A Perdue , Jr",IP,"$15,001 - $50,000",Sale (Full)
5276,12/11/2019,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5277,12/10/2019,"David A Perdue , Jr",PAA,"$1,001 - $15,000",Purchase
5278,12/10/2019,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5279,12/09/2019,"David A Perdue , Jr",TRGP,"$1,001 - $15,000",Purchase
5280,12/09/2019,"David A Perdue , Jr",TRGP,"$1,001 - $15,000",Purchase
5281,12/06/2019,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5282,12/05/2019,"David A Perdue , Jr",ALB,"$1,001 - $15,000",Purchase
5283,12/03/2019,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5284,12/03/2019,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5285,12/16/2019,Shelley M Capito,CMCSA,"$1,001 - $15,000",Purchase
5286,12/11/2019,Shelley M Capito,C,"$1,001 - $15,000",Sale (Partial)
5287,01/13/2020,James M Inhofe,PG,"$100,001 - $250,000",Sale (Full)
5288,01/13/2020,James M Inhofe,BFAM,"$50,001 - $100,000",Sale (Full)
5289,12/09/2019,"David A Perdue , Jr","--
VIAC","$100,001 - $250,000",Exchange
5290,12/09/2019,Shelley M Capito,"--
TFC","$100,001 - $250,000",Exchange
5291,01/21/2020,Pat Roberts,MA,"$15,001 - $50,000",Purchase
5292,01/13/2020,Pat Roberts,KSS,"$1,001 - $15,000",Sale (Full)
5293,01/13/2020,Pat Roberts,NFLX,"$15,001 - $50,000",Purchase
5294,01/10/2020,Pat Roberts,AMZN,"$15,001 - $50,000",Purchase
5295,01/10/2020,Pat Roberts,NFLX,"$15,001 - $50,000",Purchase
5296,01/06/2020,Pat Roberts,MA,"$50,001 - $100,000",Sale (Full)
5297,01/06/2020,Pat Roberts,NVDA,"$15,001 - $50,000",Sale (Full)
5298,01/06/2020,Pat Roberts,AMZN,"$15,001 - $50,000",Sale (Full)
5299,01/13/2020,Pat Roberts,ETY,"$15,001 - $50,000",Sale (Partial)
5300,01/14/2020,Pat Roberts,BABA,"$15,001 - $50,000",Purchase
5301,01/06/2020,Pat Roberts,NFLX,"$15,001 - $50,000",Sale (Full)
5302,01/13/2020,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Partial)
5303,01/13/2020,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5304,01/30/2020,"David A Perdue , Jr",BAC,"$15,001 - $50,000",Sale (Partial)
5305,01/30/2020,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Sale (Partial)
5306,01/29/2020,"David A Perdue , Jr",GLW,"$1,001 - $15,000",Purchase
5307,01/29/2020,"David A Perdue , Jr",AXTA,"$15,001 - $50,000",Sale (Partial)
5308,01/28/2020,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Sale (Partial)
5309,01/27/2020,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Purchase
5310,01/27/2020,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Sale (Partial)
5311,01/24/2020,"David A Perdue , Jr",BAC,"$1,001 - $15,000",Sale (Partial)
5312,01/24/2020,"David A Perdue , Jr",WPX,"$1,001 - $15,000",Purchase
5313,01/24/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
5314,01/24/2020,"David A Perdue , Jr",DD,"$15,001 - $50,000",Purchase
5315,01/23/2020,"David A Perdue , Jr",CDLX,"$1,000,001 - $5,000,000",Sale (Partial)
5316,01/22/2020,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Sale (Partial)
5317,01/21/2020,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5318,01/14/2020,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Sale (Partial)
5319,01/14/2020,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Full)
5320,01/13/2020,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5321,01/10/2020,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Sale (Partial)
5322,01/10/2020,"David A Perdue , Jr",ENTG,"$1,001 - $15,000",Sale (Partial)
5323,01/10/2020,"David A Perdue , Jr",URBN,"$1,001 - $15,000",Purchase
5324,01/07/2020,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Sale (Partial)
5325,01/06/2020,"David A Perdue , Jr",ALB,"$1,001 - $15,000",Purchase
5326,01/14/2020,Kelly Loeffler,CMCSA,"$1,001 - $15,000",Sale (Partial)
5327,01/14/2020,Kelly Loeffler,CSCO,"$1,001 - $15,000",Sale (Partial)
5328,01/14/2020,Kelly Loeffler,GS,"$1,001 - $15,000",Sale (Partial)
5329,01/14/2020,Kelly Loeffler,CVX,"$1,001 - $15,000",Sale (Partial)
5330,01/14/2020,Kelly Loeffler,UL,"$1,001 - $15,000",Sale (Partial)
5331,01/08/2020,Kelly Loeffler,PRU,"$1,001 - $15,000",Sale (Partial)
5332,01/31/2020,Kelly Loeffler,TJX,"$15,001 - $50,000",Sale (Partial)
5333,01/31/2020,Kelly Loeffler,ROST,"$15,001 - $50,000",Sale (Partial)
5334,01/31/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Partial)
5335,01/30/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Partial)
5336,01/29/2020,Kelly Loeffler,ROST,"$15,001 - $50,000",Sale (Partial)
5337,01/29/2020,Kelly Loeffler,KEYS,"$100,001 - $250,000",Sale (Full)
5338,01/29/2020,Kelly Loeffler,CMCSA,"$15,001 - $50,000",Sale (Partial)
5339,01/28/2020,Kelly Loeffler,REZI,"$15,001 - $50,000",Sale (Partial)
5340,01/27/2020,Kelly Loeffler,REZI,"$100,001 - $250,000",Sale (Partial)
5341,01/21/2020,Kelly Loeffler,DFS,"$250,001 - $500,000",Purchase
5342,01/24/2020,Kelly Loeffler,REZI,"$50,001 - $100,000",Sale (Partial)
5343,01/27/2020,James M Inhofe,PYPL,"$15,001 - $50,000",Sale (Full)
5344,01/27/2020,James M Inhofe,INTU,"$50,001 - $100,000",Sale (Full)
5345,01/27/2020,James M Inhofe,DHR,"$50,001 - $100,000",Sale (Full)
5346,01/27/2020,James M Inhofe,BAM,"$50,001 - $100,000",Sale (Partial)
5347,01/27/2020,James M Inhofe,AAPL,"$15,001 - $50,000",Sale (Partial)
5348,01/29/2020,John Hoeven,BMEZ,"$100,001 - $250,000",Purchase
5349,02/22/2020,Thomas R Carper,HQL,"$1,001 - $15,000",Purchase
5350,02/22/2020,Thomas R Carper,HQL,"$1,001 - $15,000",Purchase
5351,02/22/2020,Thomas R Carper,BSTZ,"$1,001 - $15,000",Sale (Full)
5352,02/22/2020,Thomas R Carper,BSTZ,"$1,001 - $15,000",Sale (Full)
5353,02/28/2020,"David A Perdue , Jr",GM,"$1,001 - $15,000",Purchase
5354,02/28/2020,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Purchase
5355,02/28/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
5356,02/28/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
5357,02/28/2020,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
5358,02/28/2020,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Purchase
5359,02/28/2020,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
5360,02/28/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5361,02/28/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5362,02/27/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
5363,02/27/2020,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Purchase
5364,02/27/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
5365,02/27/2020,"David A Perdue , Jr",DAL,"$1,001 - $15,000",Purchase
5366,02/27/2020,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
5367,02/27/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
5368,02/27/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5369,02/27/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5370,02/27/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5371,02/26/2020,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
5372,02/26/2020,"David A Perdue , Jr",PFE,"$15,001 - $50,000",Purchase
5373,02/26/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5374,02/26/2020,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
5375,02/26/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5376,02/26/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
5377,02/26/2020,"David A Perdue , Jr",PFE,"$1,001 - $15,000",Purchase
5378,02/26/2020,"David A Perdue , Jr",DD,"$1,001 - $15,000",Purchase
5379,02/26/2020,"David A Perdue , Jr",T,"$15,001 - $50,000",Sale (Full)
5380,02/26/2020,"David A Perdue , Jr",VIAC,"$1,001 - $15,000",Purchase
5381,02/26/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
5382,02/26/2020,"David A Perdue , Jr",DIS,"$15,001 - $50,000",Purchase
5383,02/25/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5384,02/25/2020,"David A Perdue , Jr",FEYE,"$1,001 - $15,000",Purchase
5385,02/25/2020,"David A Perdue , Jr",GPK,"$1,001 - $15,000",Purchase
5386,02/25/2020,"David A Perdue , Jr",DAL,"$1,001 - $15,000",Purchase
5387,02/25/2020,"David A Perdue , Jr",T,"$15,001 - $50,000",Sale (Partial)
5388,02/25/2020,"David A Perdue , Jr",VIAC,"$1,001 - $15,000",Purchase
5389,02/25/2020,"David A Perdue , Jr",DVN,"$1,001 - $15,000",Purchase
5390,02/25/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
5391,02/25/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
5392,02/25/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5393,02/25/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
5394,02/25/2020,"David A Perdue , Jr",VIAC,"$1,001 - $15,000",Purchase
5395,02/24/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
5396,02/24/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5397,02/24/2020,"David A Perdue , Jr",VIAC,"$1,001 - $15,000",Purchase
5398,02/24/2020,"David A Perdue , Jr",TRP,"$1,001 - $15,000",Purchase
5399,02/24/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
5400,02/24/2020,"David A Perdue , Jr",CZR,"$1,001 - $15,000",Sale (Partial)
5401,02/24/2020,"David A Perdue , Jr",DAL,"$15,001 - $50,000",Purchase
5402,02/24/2020,"David A Perdue , Jr",T,"$15,001 - $50,000",Sale (Partial)
5403,02/24/2020,"David A Perdue , Jr",TRP,"$1,001 - $15,000",Purchase
5404,02/07/2020,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
5405,02/07/2020,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
5406,02/10/2020,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Sale (Partial)
5407,02/10/2020,"David A Perdue , Jr",TRGP,"$1,001 - $15,000",Sale (Partial)
5408,02/10/2020,"David A Perdue , Jr",TRGP,"$1,001 - $15,000",Sale (Partial)
5409,02/10/2020,"David A Perdue , Jr",HBI,"$1,001 - $15,000",Purchase
5410,02/10/2020,"David A Perdue , Jr",ET,"$1,001 - $15,000",Sale (Partial)
5411,02/10/2020,"David A Perdue , Jr",ET,"$1,001 - $15,000",Sale (Partial)
5412,02/11/2020,"David A Perdue , Jr",AAPL,"$1,001 - $15,000",Sale (Partial)
5413,02/13/2020,"David A Perdue , Jr",ET,"$1,001 - $15,000",Sale (Partial)
5414,02/13/2020,"David A Perdue , Jr",ET,"$1,001 - $15,000",Sale (Partial)
5415,02/19/2020,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Sale (Partial)
5416,02/19/2020,"David A Perdue , Jr",WMB,"$1,001 - $15,000",Sale (Partial)
5417,02/19/2020,"David A Perdue , Jr",TRGP,"$1,001 - $15,000",Sale (Partial)
5418,02/19/2020,"David A Perdue , Jr",MPLX,"$1,001 - $15,000",Sale (Partial)
5419,02/19/2020,"David A Perdue , Jr",ENB,"$1,001 - $15,000",Purchase
5420,02/19/2020,"David A Perdue , Jr",DCP,"$1,001 - $15,000",Sale (Partial)
5421,02/19/2020,"David A Perdue , Jr",DCP,"$1,001 - $15,000",Sale (Partial)
5422,02/19/2020,"David A Perdue , Jr",LNG,"$1,001 - $15,000",Sale (Partial)
5423,02/19/2020,"David A Perdue , Jr",ALB,"$1,001 - $15,000",Sale (Partial)
5424,02/20/2020,"David A Perdue , Jr",WES,"$1,001 - $15,000",Sale (Partial)
5425,02/20/2020,"David A Perdue , Jr",WES,"$1,001 - $15,000",Sale (Partial)
5426,02/20/2020,"David A Perdue , Jr",SHLX,"$1,001 - $15,000",Sale (Partial)
5427,02/20/2020,"David A Perdue , Jr",OKE,"$1,001 - $15,000",Sale (Partial)
5428,02/20/2020,"David A Perdue , Jr",T,"$1,001 - $15,000",Sale (Partial)
5429,02/21/2020,"David A Perdue , Jr",PSXP,"$15,001 - $50,000",Purchase
5430,02/21/2020,"David A Perdue , Jr",PSXP,"$1,001 - $15,000",Purchase
5431,02/21/2020,"David A Perdue , Jr",PSXP,"$1,001 - $15,000",Purchase
5432,02/21/2020,"David A Perdue , Jr",VIAC,"$1,001 - $15,000",Purchase
5433,02/21/2020,"David A Perdue , Jr",T,"$15,001 - $50,000",Sale (Partial)
5434,02/18/2020,Pat Roberts,WMT,"$1,001 - $15,000",Purchase
5435,02/11/2020,Pat Roberts,NVDA,"$15,001 - $50,000",Purchase
5436,02/11/2020,Pat Roberts,MSFT,"$15,001 - $50,000",Purchase
5437,03/04/2020,"A. Mitchell McConnell, Jr.",WFC,"$1,001 - $15,000",Purchase
5438,01/14/2020,Kelly Loeffler,CMCSA,"$1,001 - $15,000",Sale (Partial)
5439,01/14/2020,Kelly Loeffler,CSCO,"$1,001 - $15,000",Sale (Partial)
5440,01/14/2020,Kelly Loeffler,GS,"$1,001 - $15,000",Sale (Partial)
5441,01/14/2020,Kelly Loeffler,CVX,"$1,001 - $15,000",Sale (Partial)
5442,01/14/2020,Kelly Loeffler,UL,"$1,001 - $15,000",Sale (Partial)
5443,01/08/2020,Kelly Loeffler,PRU,"$1,001 - $15,000",Sale (Partial)
5444,01/31/2020,Kelly Loeffler,TJX,"$15,001 - $50,000",Sale (Partial)
5445,01/31/2020,Kelly Loeffler,ROST,"$15,001 - $50,000",Sale (Partial)
5446,01/31/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Partial)
5447,01/30/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Partial)
5448,01/29/2020,Kelly Loeffler,ROST,"$15,001 - $50,000",Sale (Partial)
5449,01/29/2020,Kelly Loeffler,KEYS,"$100,001 - $250,000",Sale (Full)
5450,01/29/2020,Kelly Loeffler,CMCSA,"$15,001 - $50,000",Sale (Partial)
5451,01/28/2020,Kelly Loeffler,REZI,"$15,001 - $50,000",Sale (Partial)
5452,01/27/2020,Kelly Loeffler,REZI,"$100,001 - $250,000",Sale (Partial)
5453,01/21/2020,Kelly Loeffler,DFS,"$250,001 - $500,000",Purchase
5454,01/24/2020,Kelly Loeffler,REZI,"$50,001 - $100,000",Sale (Partial)
5455,02/14/2020,Kelly Loeffler,ORCL,"$100,001 - $250,000",Purchase
5456,02/14/2020,Kelly Loeffler,XOM,"$250,001 - $500,000",Sale (Full)
5457,02/14/2020,Kelly Loeffler,CTXS,"$100,001 - $250,000",Purchase
5458,02/12/2020,Kelly Loeffler,FNKO,"$50,001 - $100,000",Sale (Full)
5459,02/12/2020,Kelly Loeffler,EEFT,"$100,001 - $250,000",Sale (Full)
5460,02/11/2020,Kelly Loeffler,ORLY,"$15,001 - $50,000",Sale (Full)
5461,02/11/2020,Kelly Loeffler,FNKO,"$50,001 - $100,000",Sale (Partial)
5462,02/10/2020,Kelly Loeffler,FNKO,"$15,001 - $50,000",Sale (Partial)
5463,02/10/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Partial)
5464,02/10/2020,Kelly Loeffler,ARNA,"$50,001 - $100,000",Sale (Partial)
5465,02/07/2020,Kelly Loeffler,TCEHY,"$15,001 - $50,000",Sale (Full)
5466,02/07/2020,Kelly Loeffler,ROKU,"$100,001 - $250,000",Sale (Full)
5467,02/07/2020,Kelly Loeffler,FNKO,"$15,001 - $50,000",Sale (Partial)
5468,02/07/2020,Kelly Loeffler,ARNA,"$50,001 - $100,000",Sale (Partial)
5469,02/06/2020,Kelly Loeffler,TCEHY,"$15,001 - $50,000",Sale (Partial)
5470,02/06/2020,Kelly Loeffler,KL,"$50,001 - $100,000",Sale (Full)
5471,02/06/2020,Kelly Loeffler,CMCSA,"$15,001 - $50,000",Sale (Full)
5472,02/06/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Partial)
5473,02/05/2020,Kelly Loeffler,HON,"$100,001 - $250,000",Sale (Full)
5474,02/05/2020,Kelly Loeffler,MRK,"$1,001 - $15,000",Sale (Partial)
5475,02/05/2020,Kelly Loeffler,DFS,"$1,001 - $15,000",Sale (Partial)
5476,02/05/2020,Kelly Loeffler,DAL,"$1,001 - $15,000",Sale (Partial)
5477,02/05/2020,Kelly Loeffler,EMR,"$1,001 - $15,000",Sale (Partial)
5478,02/14/2020,Kelly Loeffler,CAT,"$1,001 - $15,000",Sale (Partial)
5479,02/14/2020,Kelly Loeffler,AFL,"$1,001 - $15,000",Sale (Partial)
5480,02/29/2020,Jacklyn S Rosen,IR,"$1,001 - $15,000",Exchange
5481,02/20/2020,James M Inhofe,BAM,"$50,001 - $100,000",Sale (Partial)
5482,03/10/2020,"Jerry Moran,",VWO,"$15,001 - $50,000",Sale (Partial)
5483,03/10/2020,"Jerry Moran,",HAL,"$1,001 - $15,000",Purchase
5484,03/10/2020,"Jerry Moran,",XOM,"$1,001 - $15,000",Purchase
5485,03/10/2020,"Jerry Moran,",BRK-B,"$1,001 - $15,000",Purchase
5486,03/09/2020,William Cassidy,WMT,"$1,001 - $15,000",Sale (Partial)
5487,03/09/2020,William Cassidy,TROW,"$1,001 - $15,000",Sale (Partial)
5488,03/09/2020,William Cassidy,PG,"$1,001 - $15,000",Sale (Partial)
5489,03/09/2020,William Cassidy,MSFT,"$1,001 - $15,000",Sale (Partial)
5490,03/09/2020,William Cassidy,MDT,"$1,001 - $15,000",Sale (Partial)
5491,03/09/2020,William Cassidy,EMR,"$1,001 - $15,000",Sale (Partial)
5492,03/09/2020,William Cassidy,BLK,"$1,001 - $15,000",Sale (Partial)
5493,03/09/2020,William Cassidy,AAPL,"$1,001 - $15,000",Sale (Partial)
5494,03/09/2020,William Cassidy,AMGN,"$1,001 - $15,000",Sale (Partial)
5495,03/09/2020,William Cassidy,T,"$1,001 - $15,000",Sale (Partial)
5496,03/09/2020,William Cassidy,VFC,"$1,001 - $15,000",Purchase
5497,03/09/2020,William Cassidy,PSX,"$1,001 - $15,000",Purchase
5498,03/09/2020,William Cassidy,MMM,"$1,001 - $15,000",Purchase
5499,03/09/2020,William Cassidy,JNJ,"$1,001 - $15,000",Purchase
5500,03/09/2020,William Cassidy,DOW,"$1,001 - $15,000",Purchase
5501,03/26/2020,Pat Roberts,MSFT,"$1,001 - $15,000",Purchase
5502,03/24/2020,Pat Roberts,MSFT,"$1,001 - $15,000",Purchase
5503,03/24/2020,Pat Roberts,DIS,"$1,001 - $15,000",Purchase
5504,03/26/2020,Pat Roberts,XOM,"$1,001 - $15,000",Purchase
5505,03/26/2020,Pat Roberts,CVX,"$1,001 - $15,000",Purchase
5506,03/26/2020,Pat Roberts,BA,"$15,001 - $50,000",Purchase
5507,03/24/2020,Pat Roberts,WMT,"$1,001 - $15,000",Purchase
5508,03/24/2020,Pat Roberts,AAPL,"$15,001 - $50,000",Purchase
5509,03/20/2020,Pat Roberts,V,"$15,001 - $50,000",Purchase
5510,03/09/2020,Pat Roberts,WMT,"$1,001 - $15,000",Sale (Full)
5511,03/06/2020,Pat Roberts,NFLX,"$100,001 - $250,000",Purchase
5512,03/02/2020,Pat Roberts,NVDA,"$15,001 - $50,000",Sale (Full)
5513,03/02/2020,Pat Roberts,NFLX,"$50,001 - $100,000",Sale (Full)
5514,03/20/2020,Pat Roberts,AAPL,"$15,001 - $50,000",Purchase
5515,03/06/2020,Pat Roberts,NFLX,"$100,001 - $250,000",Purchase
5516,03/06/2020,Pat Roberts,NVDA,"$50,001 - $100,000",Purchase
5517,03/06/2020,Pat Roberts,AAPL,"$15,001 - $50,000",Purchase
5518,03/02/2020,Pat Roberts,AAPL,"$15,001 - $50,000",Sale (Full)
5519,03/02/2020,Pat Roberts,NFLX,"$100,001 - $250,000",Sale (Full)
5520,02/13/2020,Sheldon Whitehouse,WM,"$15,001 - $50,000",Sale (Full)
5521,02/13/2020,Sheldon Whitehouse,DLR,"$15,001 - $50,000",Purchase
5522,02/21/2020,Kelly Loeffler,DD,"$1,001 - $15,000",Sale (Full)
5523,02/21/2020,Kelly Loeffler,K,"$1,001 - $15,000",Sale (Full)
5524,02/21/2020,Kelly Loeffler,BABA,"$1,001 - $15,000",Sale (Full)
5525,02/20/2020,Kelly Loeffler,AIZ,"$1,001 - $15,000",Sale (Full)
5526,02/20/2020,Kelly Loeffler,ABBV,"$1,001 - $15,000",Sale (Full)
5527,02/20/2020,Kelly Loeffler,DOCU,"$100,001 - $250,000",Sale (Partial)
5528,03/13/2020,Kelly Loeffler,PRU,"$15,001 - $50,000",Purchase
5529,03/10/2020,Kelly Loeffler,CVX,"$100,001 - $250,000",Purchase
5530,03/10/2020,Kelly Loeffler,DD,"$1,001 - $15,000",Purchase
5531,03/09/2020,Kelly Loeffler,AIZ,"$15,001 - $50,000",Sale (Full)
5532,03/09/2020,Kelly Loeffler,EMR,"$1,001 - $15,000",Sale (Full)
5533,03/09/2020,Kelly Loeffler,CR,"$15,001 - $50,000",Sale (Full)
5534,03/09/2020,Kelly Loeffler,HIG,"$1,001 - $15,000",Sale (Full)
5535,03/04/2020,Kelly Loeffler,AMGN,"$15,001 - $50,000",Sale (Full)
5536,03/04/2020,Kelly Loeffler,AIG,"$1,001 - $15,000",Sale (Full)
5537,03/04/2020,Kelly Loeffler,PANW,"$1,001 - $15,000",Sale (Full)
5538,03/04/2020,Kelly Loeffler,CVX,"$15,001 - $50,000",Sale (Full)
5539,03/04/2020,Kelly Loeffler,BP,"$1,001 - $15,000",Sale (Full)
5540,03/03/2020,Kelly Loeffler,DD,"$50,001 - $100,000",Purchase
5541,03/02/2020,Kelly Loeffler,DD,"$15,001 - $50,000",Purchase
5542,02/28/2020,Kelly Loeffler,DD,"$100,001 - $250,000",Purchase
5543,03/11/2020,Kelly Loeffler,BKNG,"$1,001 - $15,000",Sale (Full)
5544,03/10/2020,Kelly Loeffler,BKNG,"$15,001 - $50,000",Sale (Partial)
5545,03/09/2020,Kelly Loeffler,HELE,"$50,001 - $100,000",Sale (Partial)
5546,03/06/2020,Kelly Loeffler,BKNG,"$15,001 - $50,000",Purchase
5547,03/09/2020,Kelly Loeffler,TJX,"$15,001 - $50,000",Sale (Full)
5548,03/03/2020,Kelly Loeffler,ROST,"$15,001 - $50,000",Sale (Full)
5549,03/03/2020,Kelly Loeffler,LULU,"$50,001 - $100,000",Sale (Full)
5550,03/03/2020,Kelly Loeffler,FB,"$50,001 - $100,000",Sale (Full)
5551,03/02/2020,Kelly Loeffler,ROST,"$15,001 - $50,000",Sale (Partial)
5552,02/26/2020,Kelly Loeffler,CME,"$100,001 - $250,000",Purchase
5553,02/26/2020,Kelly Loeffler,NVDA,"$15,001 - $50,000",Sale (Full)
5554,02/26/2020,Kelly Loeffler,AZO,"$15,001 - $50,000",Sale (Full)
5555,02/26/2020,Kelly Loeffler,ADP,"$50,001 - $100,000",Sale (Partial)
5556,02/26/2020,Kelly Loeffler,ARNA,"$15,001 - $50,000",Sale (Partial)
5557,02/27/2020,Kelly Loeffler,AMZN,"$15,001 - $50,000",Sale (Full)
5558,02/24/2020,Kelly Loeffler,CME,"$50,001 - $100,000",Purchase
5559,02/24/2020,Kelly Loeffler,AMZN,"$15,001 - $50,000",Purchase
5560,02/24/2020,Kelly Loeffler,NVDA,"$15,001 - $50,000",Sale (Partial)
5561,02/24/2020,Kelly Loeffler,IPHI,"$15,001 - $50,000",Sale (Partial)
5562,02/24/2020,Kelly Loeffler,FB,"$15,001 - $50,000",Sale (Partial)
5563,02/24/2020,Kelly Loeffler,ARNA,"$50,001 - $100,000",Sale (Partial)
5564,03/11/2020,Kelly Loeffler,ICE,"$5,000,001 - $25,000,000",Sale (Partial)
5565,02/26/2020,Kelly Loeffler,ICE,"$1,000,001 - $5,000,000",Sale (Partial)
