,date,name,ticker,amount,type
675,02/20/2015,Thomas R Carper,HBI,"$1,001 - $15,000",Purchase
676,02/20/2015,Thomas R Carper,PNQI,"$1,001 - $15,000",Purchase
677,02/20/2015,Susan M Collins,KMB,"$1,001 - $15,000",Sale (Full)
678,02/20/2015,Susan M Collins,KMB,"$1,001 - $15,000",Sale (Full)
679,02/20/2015,Susan M Collins,HAL,"$1,001 - $15,000",Sale (Full)
680,02/20/2015,Susan M Collins,HAL,"$1,001 - $15,000",Sale (Full)
681,02/20/2015,Susan M Collins,HAL,"$1,001 - $15,000",Sale (Full)
682,02/20/2015,Susan M Collins,HAL,"$1,001 - $15,000",Sale (Full)
683,02/20/2015,Susan M Collins,AXP,"$1,001 - $15,000",Sale (Full)
684,02/20/2015,Susan M Collins,AXP,"$1,001 - $15,000",Sale (Full)
685,02/20/2015,Susan M Collins,AXP,"$1,001 - $15,000",Sale (Full)
686,02/20/2015,Susan M Collins,AXP,"$1,001 - $15,000",Sale (Full)
687,02/20/2015,Susan M Collins,AXP,"$1,001 - $15,000",Sale (Full)
688,03/20/2015,Susan M Collins,HSY,"$15,001 - $50,000",Purchase
689,02/20/2015,Susan M Collins,AYI,"$15,001 - $50,000",Purchase
690,02/20/2015,Susan M Collins,MMM,"$25,000,001 - $50,000,000",Purchase
691,03/03/2015,John F Reed,MYL,"$1,001 - $15,000",Sale (Full)
692,03/03/2015,John F Reed,ACT,"$1,001 - $15,000",Sale (Full)
693,03/03/2015,John F Reed,AMAT,"$1,001 - $15,000",Sale (Full)
694,03/03/2015,John F Reed,ACT,"$1,001 - $15,000",Sale (Full)
695,02/05/2015,Pat Roberts,DVN,"$1,001 - $15,000",Purchase
696,02/10/2015,Pat Roberts,MIK,"$1,001 - $15,000",Sale (Full)
697,02/05/2015,Pat Roberts,GM,"$1,001 - $15,000",Purchase
698,02/05/2015,Pat Roberts,CELG,"$1,001 - $15,000",Purchase
699,03/03/2015,John Hoeven,CAT,"$100,001 - $250,000",Purchase
700,02/25/2015,John Hoeven,ABBV,"$100,001 - $250,000",Purchase
701,08/26/2014,Pat Roberts,KSU,"$15,001 - $50,000",Sale (Full)
702,08/26/2014,Pat Roberts,COST,"$1,001 - $15,000",Sale (Full)
703,08/26/2014,Pat Roberts,TWTR,"$1,001 - $15,000",Sale (Partial)
704,08/26/2014,Pat Roberts,BAC,"$1,001 - $15,000",Sale (Partial)
705,08/26/2014,Pat Roberts,AAPL,"$15,001 - $50,000",Sale (Partial)
706,02/24/2015,Sheldon Whitehouse,LLTC,"$1,001 - $15,000",Purchase
707,02/24/2015,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Purchase
708,02/23/2015,Sheldon Whitehouse,BMY,"$1,001 - $15,000",Purchase
709,02/23/2015,Sheldon Whitehouse,HYH,"$1,001 - $15,000",Sale (Full)
710,02/23/2015,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Purchase
711,03/10/2015,Sheldon Whitehouse,PEP,"$1,001 - $15,000",Purchase
712,02/12/2015,Sheldon Whitehouse,CMRE,"$15,001 - $50,000",Sale (Full)
713,03/10/2015,Sheldon Whitehouse,ABBV,"$1,001 - $15,000",Sale (Full)
714,03/10/2015,Sheldon Whitehouse,AMGN,"$1,001 - $15,000",Purchase
715,03/10/2015,Sheldon Whitehouse,STT,"$1,001 - $15,000",Sale (Partial)
716,03/10/2015,Sheldon Whitehouse,KORS,"$1,001 - $15,000",Sale (Full)
717,02/24/2015,Sheldon Whitehouse,A,"$1,001 - $15,000",Sale (Full)
718,02/23/2015,Sheldon Whitehouse,DISH,"$15,001 - $50,000",Sale (Full)
719,12/31/2014,Patrick J Toomey,CVX,"$15,001 - $50,000",Purchase
720,04/29/2014,Patrick J Toomey,LINE,"$1,001 - $15,000",Sale (Full)
721,02/11/2015,Patrick J Toomey,PFS,"$15,001 - $50,000",Sale (Full)
722,02/13/2015,Patrick J Toomey,T,"$15,001 - $50,000",Sale (Full)
723,02/24/2015,Patrick J Toomey,ESV,"$1,001 - $15,000",Sale (Full)
724,02/27/2015,Patrick J Toomey,EEM,"$1,001 - $15,000",Purchase
725,02/27/2015,Patrick J Toomey,XLU,"$1,001 - $15,000",Sale (Full)
726,01/30/2015,Patrick J Toomey,XLV,"$1,001 - $15,000",Purchase
727,01/30/2015,Patrick J Toomey,XLU,"$1,001 - $15,000",Purchase
728,01/30/2015,Patrick J Toomey,QQQ,"$1,001 - $15,000",Sale (Full)
729,01/30/2015,Patrick J Toomey,SPY,"$15,001 - $50,000",Sale (Full)
730,01/05/2015,Patrick J Toomey,SHY,"$15,001 - $50,000",Purchase
731,01/05/2015,Patrick J Toomey,PCY,"$15,001 - $50,000",Sale (Full)
732,03/16/2015,Pat Roberts,DVN,"$1,001 - $15,000",Purchase
733,03/16/2015,Pat Roberts,CVX,"$1,001 - $15,000",Purchase
734,03/04/2015,Pat Roberts,NFLX,"$50,001 - $100,000",Sale (Full)
735,03/04/2015,Pat Roberts,BABA,"$1,001 - $15,000",Purchase
736,03/02/2015,Pat Roberts,BIDU,"$1,001 - $15,000",Purchase
737,03/17/2015,Pat Roberts,AAPL,"$1,001 - $15,000",Purchase
738,03/17/2015,Pat Roberts,BA,"$1,001 - $15,000",Purchase
739,03/17/2015,Pat Roberts,BA,"$1,001 - $15,000",Purchase
740,03/13/2015,Pat Roberts,ETY,"$1,001 - $15,000",Purchase
741,03/13/2015,Pat Roberts,ETY,"$15,001 - $50,000",Purchase
742,03/13/2015,Pat Roberts,ETY,"$50,001 - $100,000",Purchase
743,03/11/2015,Pat Roberts,BABA,"$1,001 - $15,000",Sale (Full)
744,03/11/2015,Pat Roberts,AAPL,"$1,001 - $15,000",Sale (Full)
745,03/11/2015,Pat Roberts,BA,"$15,001 - $50,000",Sale (Full)
746,03/09/2015,Pat Roberts,AMZN,"$15,001 - $50,000",Sale (Full)
747,03/06/2015,Pat Roberts,SBUX,"$1,001 - $15,000",Purchase
748,03/06/2015,Pat Roberts,COST,"$1,001 - $15,000",Purchase
749,03/06/2015,Pat Roberts,ETY,"$1,001 - $15,000",Purchase
750,03/18/2015,John Hoeven,PRPFX,"$15,001 - $50,000",Sale (Partial)
751,03/20/2015,John Hoeven,MDU,"$100,001 - $250,000",Purchase
752,03/26/2015,Patrick J Toomey,PFS,"$15,001 - $50,000",Sale (Partial)
753,03/25/2015,Patrick J Toomey,PFS,"$15,001 - $50,000",Sale (Partial)
754,03/19/2015,Patrick J Toomey,CVX,"$15,001 - $50,000",Sale (Partial)
755,10/30/2014,Patrick J Toomey,PFS,"$50,001 - $100,000",Sale (Full)
756,10/01/2014,Patrick J Toomey,VIXY,"$15,001 - $50,000",Sale (Full)
757,09/04/2014,Patrick J Toomey,IJH,"$1,001 - $15,000",Sale (Partial)
758,09/04/2014,Patrick J Toomey,RSP,"$1,001 - $15,000",Purchase
759,09/02/2014,Patrick J Toomey,IDV,"$15,001 - $50,000",Sale (Partial)
760,09/02/2014,Patrick J Toomey,IXP,"$15,001 - $50,000",Purchase
761,09/02/2014,Patrick J Toomey,SDY,"$15,001 - $50,000",Purchase
762,09/02/2014,Patrick J Toomey,AMLP,"$1,001 - $15,000",Purchase
763,09/02/2014,Patrick J Toomey,DWX,"$15,001 - $50,000",Sale (Partial)
764,09/02/2014,Patrick J Toomey,ILF,"$1,001 - $15,000",Purchase
765,09/02/2014,Patrick J Toomey,EPP,"$1,001 - $15,000",Sale (Partial)
766,08/07/2014,Patrick J Toomey,LGP,"$15,001 - $50,000",Sale (Full)
767,06/24/2014,Patrick J Toomey,AMLP,"$15,001 - $50,000",Purchase
768,06/12/2014,Patrick J Toomey,DBP,"$15,001 - $50,000",Purchase
769,06/12/2014,Patrick J Toomey,VIXY,"$15,001 - $50,000",Purchase
770,06/12/2014,Patrick J Toomey,PFS,"$250,001 - $500,000",Exchange
771,06/11/2014,Patrick J Toomey,LGP,"$15,001 - $50,000",Purchase
772,06/05/2014,Patrick J Toomey,GLD,"$1,001 - $15,000",Sale (Partial)
773,06/05/2014,Patrick J Toomey,PPL,"$15,001 - $50,000",Sale (Partial)
774,03/25/2015,Pat Roberts,AAPL,"$1,001 - $15,000",Purchase
775,04/07/2015,Sheldon Whitehouse,GILD,"$1,001 - $15,000",Purchase
776,04/07/2015,Sheldon Whitehouse,BIIB,"$1,001 - $15,000",Purchase
777,04/07/2015,Sheldon Whitehouse,NFLX,"$1,001 - $15,000",Purchase
778,04/06/2015,Sheldon Whitehouse,SSYS,"$1,001 - $15,000",Sale (Full)
779,04/07/2015,Sheldon Whitehouse,GILD,"$1,001 - $15,000",Purchase
780,04/06/2015,Sheldon Whitehouse,ACN,"$15,001 - $50,000",Sale (Full)
781,04/07/2015,Sheldon Whitehouse,BABA,"$15,001 - $50,000",Sale (Full)
782,04/07/2015,Sheldon Whitehouse,HD,"$15,001 - $50,000",Sale (Partial)
783,04/13/2015,Sheldon Whitehouse,UA,"$1,001 - $15,000",Purchase
784,04/22/2015,Thomas R Carper,AAPL,"$1,001 - $15,000",Purchase
785,04/14/2015,Gary C Peters,KRFT,"$1,001 - $15,000",Sale (Full)
786,04/14/2015,Gary C Peters,DTE,"$1,001 - $15,000",Purchase
787,04/14/2015,Gary C Peters,QCOM,"$1,001 - $15,000",Purchase
788,04/14/2015,Gary C Peters,EMR,"$1,001 - $15,000",Purchase
789,04/23/2015,John F Reed,MSFT,"$1,001 - $15,000",Purchase
790,04/23/2015,John F Reed,FEYE,"$1,001 - $15,000",Purchase
791,04/23/2015,John F Reed,ESRX,"$1,001 - $15,000",Purchase
792,04/23/2015,John F Reed,SLB,"$1,001 - $15,000",Sale (Partial)
793,04/23/2015,John F Reed,EMC,"$1,001 - $15,000",Sale (Partial)
794,05/28/2015,Pat Roberts,AAPL,"$1,001 - $15,000",Purchase
795,04/24/2015,Pat Roberts,CVX,"$1,001 - $15,000",Purchase
796,04/22/2015,Pat Roberts,NFLX,"$15,001 - $50,000",Sale (Full)
797,04/14/2015,Pat Roberts,NFLX,"$15,001 - $50,000",Purchase
798,04/24/2015,Pat Roberts,BA,"$1,001 - $15,000",Purchase
799,04/24/2015,Pat Roberts,COST,"$1,001 - $15,000",Purchase
800,01/15/2014,Susan M Collins,CVX,"$1,001 - $15,000",Sale (Partial)
801,01/07/2014,Susan M Collins,VZ,"$1,001 - $15,000",Sale (Full)
802,01/29/2014,Susan M Collins,MSFT,"$1,001 - $15,000",Purchase
803,01/29/2014,Susan M Collins,C,"$1,001 - $15,000",Sale (Partial)
804,01/29/2014,Susan M Collins,C,"$1,001 - $15,000",Sale (Partial)
805,01/28/2014,Susan M Collins,EBAY,"$1,001 - $15,000",Sale (Partial)
806,01/24/2014,Susan M Collins,FB,"$1,001 - $15,000",Purchase
807,01/24/2014,Susan M Collins,CRM,"$1,001 - $15,000",Purchase
808,01/24/2014,Susan M Collins,GE,"$1,001 - $15,000",Sale (Partial)
809,03/10/2014,Susan M Collins,XTXI,"$1,001 - $15,000",Sale (Full)
810,03/12/2014,Susan M Collins,NWL,"$1,001 - $15,000",Sale (Partial)
811,03/11/2014,Susan M Collins,ACE,"$1,001 - $15,000",Sale (Partial)
812,03/11/2014,Susan M Collins,VRX,"$1,001 - $15,000",Purchase
813,03/07/2014,Susan M Collins,FB,"$1,001 - $15,000",Purchase
814,03/07/2014,Susan M Collins,SLB,"$1,001 - $15,000",Purchase
815,03/07/2014,Susan M Collins,GE,"$1,001 - $15,000",Sale (Partial)
816,03/04/2014,Susan M Collins,RHT,"$1,001 - $15,000",Purchase
817,06/19/2014,Susan M Collins,LMGEX,"$15,001 - $50,000",Sale (Full)
818,06/19/2014,Susan M Collins,WY,"$1,001 - $15,000",Sale (Full)
819,06/19/2014,Susan M Collins,WCN,"$1,001 - $15,000",Purchase
820,06/19/2014,Susan M Collins,WMT,"$1,001 - $15,000",Sale (Full)
821,06/19/2014,Susan M Collins,UPS,"$1,001 - $15,000",Sale (Full)
822,06/19/2014,Susan M Collins,TCAP,"$1,001 - $15,000",Sale (Full)
823,06/19/2014,Susan M Collins,SRCL,"$1,001 - $15,000",Purchase
824,06/19/2014,Susan M Collins,SBGI,"$1,001 - $15,000",Sale (Full)
825,06/19/2014,Susan M Collins,ROP,"$1,001 - $15,000",Purchase
826,06/19/2014,Susan M Collins,ROC,"$1,001 - $15,000",Sale (Full)
827,06/19/2014,Susan M Collins,PG,"$1,001 - $15,000",Sale (Full)
828,06/19/2014,Susan M Collins,PX,"$1,001 - $15,000",Purchase
829,06/19/2014,Susan M Collins,PNM,"$1,001 - $15,000",Sale (Full)
830,06/19/2014,Susan M Collins,PRGO,"$1,001 - $15,000",Purchase
831,06/19/2014,Susan M Collins,PRE,"$1,001 - $15,000",Sale (Full)
832,06/19/2014,Susan M Collins,OXY,"$1,001 - $15,000",Sale (Full)
833,06/19/2014,Susan M Collins,MCHP,"$1,001 - $15,000",Purchase
834,06/19/2014,Susan M Collins,MPW,"$1,001 - $15,000",Sale (Full)
835,06/19/2014,Susan M Collins,LVS,"$1,001 - $15,000",Sale (Full)
836,06/19/2014,Susan M Collins,HFC,"$1,001 - $15,000",Sale (Full)
837,06/19/2014,Susan M Collins,GOOGL,"$1,001 - $15,000",Purchase
838,06/19/2014,Susan M Collins,GS,"$1,001 - $15,000",Sale (Full)
839,06/19/2014,Susan M Collins,AJG,"$1,001 - $15,000",Sale (Full)
840,06/19/2014,Susan M Collins,FNF,"$1,001 - $15,000",Sale (Full)
841,06/19/2014,Susan M Collins,CR,"$1,001 - $15,000",Sale (Full)
842,06/19/2014,Susan M Collins,C,"$1,001 - $15,000",Sale (Full)
843,06/19/2014,Susan M Collins,CMO,"$1,001 - $15,000",Sale (Full)
844,06/19/2014,Susan M Collins,BMY,"$1,001 - $15,000",Sale (Full)
845,06/19/2014,Susan M Collins,AIT,"$1,001 - $15,000",Sale (Full)
846,06/19/2014,Susan M Collins,AGCO,"$1,001 - $15,000",Sale (Full)
847,03/13/2015,Thomas R Carper,DD,"$1,001 - $15,000",Purchase
848,12/15/2014,Thomas R Carper,DD,"$1,001 - $15,000",Purchase
849,09/15/2014,Thomas R Carper,DD,"$1,001 - $15,000",Purchase
850,06/13/2014,Thomas R Carper,DD,"$1,001 - $15,000",Purchase
851,03/14/2014,Thomas R Carper,DD,"$1,001 - $15,000",Purchase
852,12/16/2013,Thomas R Carper,DD,"$1,001 - $15,000",Purchase
853,09/13/2013,Thomas R Carper,DD,"$1,001 - $15,000",Purchase
854,06/13/2013,Thomas R Carper,DD,"$1,001 - $15,000",Purchase
855,03/15/2013,Thomas R Carper,DD,"$1,001 - $15,000",Purchase
856,12/17/2012,Thomas R Carper,DD,"$1,001 - $15,000",Purchase
857,09/13/2012,Thomas R Carper,DD,"$1,001 - $15,000",Purchase
